unit_id,statement,condition,source_rows,primary_source,capability_area,mandatory,profiles,evidence_class,status,package,evidence,remaining_work,notes
AU-EXO-0029,"Acceptance for chapter 44 demonstrates precision and recall by class, ranking fairness and stability, overload drills, escalation latency, suppression audits and user acceptance bound to the exact scope.",signed scope-specific acceptance record,V8:PR-44-006; V8:AT-44,V8:PR-44-006,executive-os,yes,all,ci-gate,open,P6,V8:AT-44: apps/api/src/executive/briefings/briefing.service.ts (windows ordered by time left); apps/api/src/executive/agents/agent-worker.service.ts (cadence-driven briefing job); apps/api/test/int/phase6-agents.test.ts: the planner: the room's cadence becomes a briefing job on its own queue; apps/api/test/int/phase6-monitoring.test.ts: a review falling due without a review event is recorded as overdue once,AT-44 record after the queue exists.,
AU-EXO-0030,"MaterialChangeRaised routes a material change to accountable roles based on consequence, confidence, urgency and the attention policy.",L10-I02,V3:L10-I02,V3:L10-I02,executive-os,yes,all,harness,open,P6,,Domain event from warnings/corrections/breaches evaluated by the attention policy and delivered through the notification service.,
AU-EXO-0031,"A notification and escalation service delivers notifications over configured channels with an escalation chain, suppression and an acknowledgement history, preserving acknowledgement and escalation audit.",L10-C07; NOT catalogue,V3:L10-C07; V3:V03-T-176; V4:ES-40-001; V4:ES-40-007; V6:IA-46-001,V3:L10-C07,executive-os,yes,all,harness,open,P6,,"Notification transport (in-app first, then channels), escalation chain with timers, ack records; harness: unacknowledged high-severity item escalates once to the next principal.",ES-40-007/V04-T-037 controls 'materiality and notification policy; suppression and delegation remain visible' depend on this unit and the attention-policy unit.
AU-EXO-0032,"Each room carries a review cadence; a review falling due without a review event is recorded overdue once; a member's review clears it; the strategic cadence scheduler reconciles cadences into BullMQ jobs on startup with admission, ordering, retries and observable state.",review cadence (0044) and scheduler,V8:JRN-19; V2:V02-T-096; V3:L10-C06,V8:JRN-19,executive-os,yes,all,harness,verified:local,R0,"migrations/0044 (set_cadence, review.overdue); apps/api/src/executive/agents/agent-worker.service.ts (BullMQ cadence reconciliation); test/int/phase6-monitoring.test.ts: 'a review falling due without a review event is recorded as overdue once'; test/int/phase6-briefings.test.ts: 'review overdue ... a member's review clears it'; test/int/phase6-agents.test.ts",Merge PR #46 (phase6-decisions) to main behind C15/C16/C17; re-run the named suite on the merged head; cross-profile demonstration is carried by the parity unit of the same chapter.,
AU-EXO-0033,"The executive cadence journey (review priorities -> intelligence -> warnings -> decisions -> commitments -> outcomes -> reset) runs across packages as one closed-loop operating record, and daily sensing, executive review, portfolio governance, annual planning and multi-year commitments operate on the same connected memory.",JRN-19; strategic cadence forums,V8:JRN-19; V1:V01-T-028,V8:JRN-19,executive-os,yes,all,browser,open,P6,,Priorities and reset stages; cadence forums (weekly/monthly/annual) as room kinds over the same objects; e2e of the full journey.,
AU-EXO-0034,"Objective, commitment and outcome reviews are coordinated as durable transitions with human tasks, deadlines, separation of duties, challenge and audit evidence.",L10-C05,V3:L10-C05,V3:L10-C05,executive-os,yes,all,harness,open,P6,"V3:L10-C05: migrations/0045:42 (decision.outcomes), :221 (close_package); migrations/0050 §1; apps/api/src/executive/rooms/room.service.ts:38 (review); test/int/phase6-monitoring.test.ts",Deadlines and SoD on review events; objective (OBJ) reviews connected to rooms; challenge transition.,
AU-EXO-0035,"A commitment tracker across packages tracks owners, deadlines, conditions, evidence, exceptions and completion, and an executive agenda, priority and commitment register exists across packages.",CAP-EO-08; PR-41-002,V8:CAP-EO-08; V8:PR-41-002,V8:CAP-EO-08,executive-os,yes,all,harness,open,P6,decision.commitments and condition_breaches (0043/0045); test/int/phase6-briefings.test.ts,"Cross-package commitment register view with deadlines, exceptions and escalation; executive agenda object.",
AU-EXO-0036,"AI may prioritize, brief, forecast, simulate and recommend; executives decide priorities, strategy, commitments, risk acceptance and organizational action, with named eligible authority, digest, expiry and separation records on chapter-41 transitions.",chapter 41 boundary,V8:PR-41-003,V8:PR-41-003,executive-os,yes,all,harness,open,P6,V8:PR-41-003: apps/api/src/policy/pdp.service.ts; apps/api/test/unit/pdp.test.ts; apps/api/test/int/gate22-authority-matrix.test.ts: no port succeeds on a role outside its grantee set,"Named-authority gates for priority acceptance, risk acceptance and organizational action beyond coarse PDP roles.",
AU-EXO-0037,"When executive state is incomplete, stale, policy-filtered, contradictory, overloaded or detached from accountable owners and evidence, the surface shows strategic limitations and provenance, preserves last verified state, prioritizes consequence and prevents false executive completeness.",chapter 41 continuity,V8:PR-41-005,V8:PR-41-005,executive-os,yes,all,harness,open,P6,"V8:PR-41-005: apps/web/components/ui.tsx (DegradedBanner, ErrorNote, TruthBadge, LifecycleBadge); apps/api/src/shared/degraded-store.ts; apps/api/test/int/phase1-fault-injection.test.ts","Declared continuity contract for executive state (hold, expose affected scope, route to owner) and fault exercise; today refusal + degraded banner only.",
AU-EXO-0038,"Acceptance for chapter 41 demonstrates executive cadence journeys, strategic-loop closure, authority and delegation tests, stale-state handling, accessibility and executive acceptance bound to the exact scope.",signed scope-specific acceptance record,V8:PR-41-006; V8:AT-41,V8:PR-41-006,executive-os,yes,all,ci-gate,open,P6,"V8:AT-41: apps/web/app/decisions/page.tsx; apps/web/app/decisions/briefings/page.tsx; apps/api/src/executive/rooms/room.service.ts; apps/api/migrations/0044_executive_rooms_and_briefings.sql (review_every_days, next_review_at); apps/api/test/int/phase6-briefings.test.ts: a room is opened by the package owner only; review overdue is a fact of the clock; e2e/phase6-decisions.demo.spec.ts: BRIEFINGS",AT-41 record with the missing fixture classes and named acceptances.,
AU-EXO-0039,"Acceptance for chapter 42 demonstrates briefing generation and citation tests, cutoff replay, audience and classification controls, approval digest, delivery receipts, correction drills and recipient comprehension bound to the exact scope.",signed scope-specific acceptance record,V8:PR-42-006; V8:AT-42,V8:PR-42-006,executive-os,yes,all,ci-gate,open,P6,"V8:AT-42: apps/api/src/executive/briefings/briefing.service.ts (what changed / why it matters / who owns it / which window is closing; content digest; known_at); apps/api/migrations/0044_executive_rooms_and_briefings.sql; apps/api/test/int/phase6-briefings.test.ts: composed from stored records under the reader's known_at; recomposition under the same watermark and known_at yields the same content digest; the narrative is optional, labelled, cites only included items; e2e/phase6-decisions.demo.spec.ts: BRIEFINGS",AT-42 record: composition/cutoff fixtures exist; audience/classification/approval/receipt/correction fixtures depend on the publication units.,
AU-EXO-0040,"Acceptance for chapter 47 demonstrates source-to-publication lineage, multi-format visual QA, classification and audience tests, accessibility, receipt tracking, correction and withdrawal drills bound to the exact scope.",signed scope-specific acceptance record,V8:PR-47-006; V8:AT-47,V8:PR-47-006,executive-os,yes,all,ci-gate,open,P6,V8:AT-47: apps/api/src/executive/executive.controller.ts (/reports/:packageId/render); apps/api/test/int/phase6-agents.test.ts: renders a report marked agent-produced with SYNTHETIC marks and truth states; refuses a confidential ...,AT-47 record after the publication center exists.,
AU-EXO-0041,"A strategic planning workspace translates objectives and decisions into governed initiatives, resources, milestones, dependencies, measures, commitments, reviews, changes and outcomes, persisting plan, objective, initiative, business case, option, resource, dependency, risk, owner, milestone, commitment, measure, forecast, review, change and outcome with baselines and change replay.",chapter 45,V8:PR-45-001; V8:PR-45-002; V8:CAP-EO-07; V1:V01-T-028,V8:PR-45-001,executive-os,yes,all,harness,open,P6,,"Object model (initiative etc.) on the strategy graph, planning workspace UI, baseline/change replay, forecast variance; no initiative object exists today.",
AU-EXO-0042,"AI may propose plans and detect variance; humans approve priorities, resources, commitments, changes, risk acceptance and termination through a PDP rule with named eligible authority, digest and audit.",chapter 45 boundary,V8:PR-45-003,V8:PR-45-003,executive-os,yes,all,harness,open,P6,,PDP actions and approval records for plan transitions.,
AU-EXO-0043,"When a plan loses objective linkage, becomes infeasible, exceeds authority or budget, has conflicting dependencies or drifts without review, the breach and forecast impact are shown, unauthorized commitment held, baseline and changes preserved and accountable review routed.",chapter 45 continuity,V8:PR-45-005,V8:PR-45-005,executive-os,yes,all,harness,open,P6,,Continuity behaviour and fault exercise with the planning workspace.,
AU-EXO-0044,"Strategic planning semantics are identical on SaaS, Private Cloud and On-Premise with operational variance declared.",chapter 45 parity,V8:PR-45-004,V8:PR-45-004,executive-os,yes,all,deployment,open,P7-D,,Add the chapter 45 golden journey to the cross-profile conformance suite once built.,
AU-EXO-0045,"Acceptance for chapter 45 demonstrates objective alignment, dependency and budget tests, approval workflow, baseline/change replay, forecast variance and sponsor acceptance bound to the exact scope.",signed scope-specific acceptance record,V8:PR-45-006; V8:AT-45,V8:PR-45-006,executive-os,yes,all,ci-gate,open,P6,,AT-45 cannot start until the capability exists.,
AU-EXO-0046,"A collaboration workspace coordinates purpose-bound discussions, artifacts, tasks and reviews with assignments, evidence, deadlines, approvals, escalations, handoffs and accountable completion, persisting workspace, participant, role, thread, task, dependency, artifact, mention, deadline, approval, escalation, handoff, completion evidence and audit, including external collaborators with audience and expiry.",chapter 46,V8:PR-46-001; V8:PR-46-002; V8:CAP-EO-09,V8:PR-46-001,executive-os,yes,all,harness,open,P6,"apps/api/src/executive/executive.controller.ts (/workflow/:packageId, /rooms/:roomId/membership); test/int/phase6-agents.test.ts: 'the workflow contract reads every step of a decision from its governed events'; migrations/0038 (BullMQ durable jobs)","Task, thread, artifact and handoff objects on rooms; external collaborator persona (PER-22) with audience/expiry; workspace UI.",Room membership and the read-only workflow projection of decision events exist and are verified locally.
