id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes
IR-45-003,V10,45 Strategic Differentiation,108,"Proof requires complete journeys and measurable outcomes that adjacent tools or assembled stacks cannot reproduce at equivalent control, speed, and operating burden.",V10-F010,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",business assumption to validate; never an achieved outcome; integrated-journey outcomes need production use — see IR-04-003; Appendix N boundary: Integrated-journey win rate
IR-45-004,V10,45 Strategic Differentiation,108,"Expire, withdraw and replace affected claims when evidence or assumptions change materially",V10-F010,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Correction route (owner, distribution list, withdrawal, replacement, receipt) exists outside the product; none is recorded in the repository","claim-control obligation on the investor package, not product behaviour; cross-volume REL-19, DR-20"
IR-46-001,V10,46 Strategic Graph and Memory Moat,110,Represent Strategic Graph and Memory Moat only within the declared claim class and scope,V10-F010,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim-register entry for this chapter (exact wording, class FROZEN, owner approval) does not exist in the repository; maintain it in the P7-F claim-to-evidence register","claim-control obligation on the investor package, not product behaviour; cross-volume REL-14, DR-20"
IR-46-002,V10,46 Strategic Graph and Memory Moat,110,"Prevent architecture or planning language from implying actual product, customer or financial status",V10-F010,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,Finance and legal review of the chapter wording before external use; no product behaviour,"claim-control obligation on the investor package, not product behaviour; cross-volume REL-08"
IR-46-003,V10,46 Strategic Graph and Memory Moat,110,"Evidence requires ontology stability, correction quality, temporal depth, reuse, exportability, and demonstrated improvement from accumulated context.",V10-F010,memory-graph,partial,passed:harness,merged,phase7,P3,"apps/api/migrations/0024_graph_entities_edges_and_strategy.sql;apps/api/migrations/0026_edge_supersession_and_case_coverage.sql;apps/api/src/graph/entities/resolution.service.ts;apps/api/src/graph/search/search.service.ts (permission-aware search under RLS);test/int/phase3-acceptance.test.ts: resolves differently spelled mentions of the same identifier to ONE entity; C3 a wrong merge is reversible, and history survives it; a known-at query BEFORE the split still reproduces the merged view;test/int/domain-isolation.test.ts;test/int/phase5-propagation.test.ts;apps/api/src/graph/strategy/impact.service.ts","No ontology governance (entity kinds are fixed schema; no versioned ontology objects), no graph export/portability, no measure of improvement from accumulated context (P3, P7-F)",Appendix N boundary: Strategic-state reuse
IR-46-004,V10,46 Strategic Graph and Memory Moat,110,"Expire, withdraw and replace affected claims when evidence or assumptions change materially",V10-F010,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Correction route (owner, distribution list, withdrawal, replacement, receipt) exists outside the product; none is recorded in the repository","claim-control obligation on the investor package, not product behaviour; cross-volume REL-19, DR-20"
IR-47-001,V10,"47 Trust, Control, and Deployment Moat",112,"Represent Trust, Control, and Deployment Moat only within the declared claim class and scope",V10-F010,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim-register entry for this chapter (exact wording, class FROZEN, owner approval) does not exist in the repository; maintain it in the P7-F claim-to-evidence register","claim-control obligation on the investor package, not product behaviour; cross-volume REL-14, DR-20"
IR-47-002,V10,"47 Trust, Control, and Deployment Moat",112,"Prevent architecture or planning language from implying actual product, customer or financial status",V10-F010,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,Finance and legal review of the chapter wording before external use; no product behaviour,"claim-control obligation on the investor package, not product behaviour; cross-volume REL-08"
IR-47-003,V10,"47 Trust, Control, and Deployment Moat",112,"Proof requires independent testing, production assurance, control-owner acceptance, incident performance, deployment parity, and renewal behavior.",V10-F010,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",business assumption to validate; never an achieved outcome; product portions are IR-23-003 (independent testing) and IR-24-003 (deployment parity); Appendix N boundary: Control acceptance
IR-47-004,V10,"47 Trust, Control, and Deployment Moat",112,"Expire, withdraw and replace affected claims when evidence or assumptions change materially",V10-F010,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Correction route (owner, distribution list, withdrawal, replacement, receipt) exists outside the product; none is recorded in the repository","claim-control obligation on the investor package, not product behaviour; cross-volume REL-19, DR-20"
IR-48-001,V10,"48 Ecosystem, Learning, and Switching Dynamics",114,"Represent Ecosystem, Learning, and Switching Dynamics only within the declared claim class and scope",V10-F010,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim-register entry for this chapter (exact wording, class FROZEN, owner approval) does not exist in the repository; maintain it in the P7-F claim-to-evidence register","claim-control obligation on the investor package, not product behaviour; cross-volume REL-14, DR-20"
IR-48-002,V10,"48 Ecosystem, Learning, and Switching Dynamics",114,"Prevent architecture or planning language from implying actual product, customer or financial status",V10-F010,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,Finance and legal review of the chapter wording before external use; no product behaviour,"claim-control obligation on the investor package, not product behaviour; cross-volume REL-08"
IR-48-003,V10,"48 Ecosystem, Learning, and Switching Dynamics",114,"Evidence requires reuse, quality, contribution margin, learning benefit, customer adoption, partner participation, and clean portability tests.",V10-F010,commercial,missing,not-applicable,none,not-applicable,P7-F,,"Business/issuer validation (finance, legal, board, customers); no product behaviour to build",business assumption to validate; never an achieved outcome; clean portability tests → IR-28-003 (P7-F); Appendix N boundary: Reusable asset adoption
IR-48-004,V10,"48 Ecosystem, Learning, and Switching Dynamics",114,"Expire, withdraw and replace affected claims when evidence or assumptions change materially",V10-F010,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Correction route (owner, distribution list, withdrawal, replacement, receipt) exists outside the product; none is recorded in the repository","claim-control obligation on the investor package, not product behaviour; cross-volume REL-19, DR-20"
IR-49-001,V10,49 Financial Planning Doctrine,117,Represent Financial Planning Doctrine only within the declared claim class and scope,V10-F011,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim-register entry for this chapter (exact wording, class FROZEN, owner approval) does not exist in the repository; maintain it in the P7-F claim-to-evidence register","claim-control obligation on the investor package, not product behaviour; cross-volume REL-14, DR-20"
