id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes
DP-21-006,V7,21 Temporal and Bitemporal Data,53,"Production admission and continued operation SHALL require bitemporal fixtures, clock-skew tests, late and out-of-order events, historical snapshots, correction propagation, and Decision Replay validation, bound to the exact contracts, schemas, code, data versions, policies, infrastructure, customer scope, deployment profile, and period under review.",V07-F005,data-platform,partial,passed:harness,merged,phase0,P7-D,"apps/api/migrations/0006 (event_time, observation_time, valid_from/to, recorded_at, time_precision, source_clock_quality); apps/api/migrations/0024 §5 edges bitemporal (valid_from/to, asserted_at/retracted_at); apps/api/src/graph/edges/edges.service.ts; apps/api/src/decision/replay/replay.service.ts; apps/api/migrations/0043 (five layers under exact cut-offs); apps/api/test/int/phase1-acceptance.test.ts: A3 known-at without hindsight; apps/api/test/int/phase3-acceptance.test.ts: C5 WORLD time and RECORD time are separate axes; apps/api/test/int/phase5-twins.test.ts: E1 grounding under two cut-offs; apps/api/test/int/phase6-replay.test.ts: F5",No clock-skew or out-of-order fixtures; Decision Replay validation is branch-only (phase6-replay.test.ts),"Evidence is bound to the head SHA/digests of the local profile, not to a customer scope or period"
DP-22-001,V7,"22 Truth State, Confidence, and Uncertainty",54,"The data-platform realization of Truth State, Confidence, and Uncertainty SHALL encode whether data is observed, asserted, extracted, inferred, assessed, simulated, decided, corrected, disputed, or withdrawn together with calibrated confidence and uncertainty.",V07-F005,data-platform,implemented,passed:harness,merged,phase0,done,"apps/api/migrations/0006 (truth_state CHECK, synthetic_consistency, confidence/uncertainty jsonb); packages/contracts/src/truth-state.ts; apps/api/migrations/0032 (kind observed/estimated/assumed/predicted/simulated, basis_truth_state); apps/api/migrations/0029 §4-§5 backtests/calibration; apps/api/test/int/phase5-twins.test.ts: E2 an EXTRACTED claim cannot ground an OBSERVED element; apps/api/test/int/phase4-acceptance.test.ts: D4 calibration; apps/api/src/intelligence/review/review.service.ts",,
DP-22-002,V7,"22 Truth State, Confidence, and Uncertainty",54,"Every production instance SHALL declare and continuously reconcile truth-state label, asserting authority, evidence set, method, confidence measure, uncertainty form, contradiction links, review state, and expiry through versioned contracts, observed state, ownership, lineage, and audit evidence.",V07-F005,data-platform,partial,passed:harness,merged,phase0,P2,"apps/api/migrations/0006 (truth_state CHECK, synthetic_consistency, confidence/uncertainty jsonb); packages/contracts/src/truth-state.ts; apps/api/migrations/0032 (kind observed/estimated/assumed/predicted/simulated, basis_truth_state); apps/api/migrations/0029 §4-§5 backtests/calibration; apps/api/test/int/phase5-twins.test.ts: E2 an EXTRACTED claim cannot ground an OBSERVED element; apps/api/test/int/phase4-acceptance.test.ts: D4 calibration; apps/api/src/intelligence/review/review.service.ts","Claim confidence is the model's own number, uncalibrated (PHASE2_REPORT.md §6); contradiction links exist as a field but nothing populates them; expiry only on warnings/forecasts",
DP-22-003,V7,"22 Truth State, Confidence, and Uncertainty",54,"The implementation SHALL enforce this authority boundary: confidence is not truth, frequency is not corroboration, and synthetic or model-derived data may never be silently promoted to observed fact.",V07-F005,data-platform,implemented,passed:harness,merged,phase0,done,"apps/api/migrations/0006 (truth_state CHECK, synthetic_consistency, confidence/uncertainty jsonb); packages/contracts/src/truth-state.ts; apps/api/migrations/0032 (kind observed/estimated/assumed/predicted/simulated, basis_truth_state); apps/api/migrations/0029 §4-§5 backtests/calibration; apps/api/test/int/phase5-twins.test.ts: E2 an EXTRACTED claim cannot ground an OBSERVED element; apps/api/test/int/phase4-acceptance.test.ts: D4 calibration; apps/api/src/intelligence/review/review.service.ts",,
DP-22-004,V7,"22 Truth State, Confidence, and Uncertainty",55,"SaaS, Private Cloud, and On-Premise SHALL preserve the same object, temporal, truth-state, provenance, policy, correction, export, failure, replay, and human-authority semantics for Truth State, Confidence, and Uncertainty.",V07-F005,data-platform,missing,unverified,none,phase7,P7-D,"EXCEPTIONS.md: EXC-P0-004 (single deployment profile, local Compose); docker-compose.yml","Deliver Private Cloud and On-Premise profiles and run shared conformance fixtures for Truth State, Confidence, and Uncertainty semantics across all three; only the local profile exists",Semantics of this chapter exist (or not) only in the local profile; parity across profiles is unclaimed (EXC-P0-004)
DP-22-005,V7,"22 Truth State, Confidence, and Uncertainty",55,"When truth state is missing, confidence is uncalibrated, evidence conflicts, or a downstream product collapses distinct epistemic states, the platform SHALL block or downgrade admission, preserve alternatives and dissent, route material ambiguity to review, and propagate the reduced fitness; it SHALL NOT infer complete, current, authorized, correct, reconciled, or recovered data state.",V07-F005,data-platform,partial,passed:harness,merged,phase0,P2,"apps/api/migrations/0006 (truth_state CHECK, synthetic_consistency, confidence/uncertainty jsonb); packages/contracts/src/truth-state.ts; apps/api/migrations/0032 (kind observed/estimated/assumed/predicted/simulated, basis_truth_state); apps/api/migrations/0029 §4-§5 backtests/calibration; apps/api/test/int/phase5-twins.test.ts: E2 an EXTRACTED claim cannot ground an OBSERVED element; apps/api/test/int/phase4-acceptance.test.ts: D4 calibration; apps/api/src/intelligence/review/review.service.ts",Low confidence/abstention routes to review (B3); no contradiction detection or dispute adjudication workflow,
DP-22-006,V7,"22 Truth State, Confidence, and Uncertainty",55,"Production admission and continued operation SHALL require truth-state fixtures, contradiction cases, calibration evidence, synthetic-isolation tests, review sampling, and downstream propagation checks, bound to the exact contracts, schemas, code, data versions, policies, infrastructure, customer scope, deployment profile, and period under review.",V07-F005,data-platform,partial,passed:harness,merged,phase0,P2,"apps/api/migrations/0006 (truth_state CHECK, synthetic_consistency, confidence/uncertainty jsonb); packages/contracts/src/truth-state.ts; apps/api/migrations/0032 (kind observed/estimated/assumed/predicted/simulated, basis_truth_state); apps/api/migrations/0029 §4-§5 backtests/calibration; apps/api/test/int/phase5-twins.test.ts: E2 an EXTRACTED claim cannot ground an OBSERVED element; apps/api/test/int/phase4-acceptance.test.ts: D4 calibration; apps/api/src/intelligence/review/review.service.ts",No contradiction cases or review sampling,"Evidence is bound to the head SHA/digests of the local profile, not to a customer scope or period"
DP-23-001,V7,"23 Provenance, Lineage, and Chain of Custody",56,"The data-platform realization of Provenance, Lineage, and Chain of Custody SHALL maintain end-to-end evidence from source acquisition through every transformation, human judgment, model use, merge, product, export, and correction.",V07-F005,data-platform,implemented,passed:harness,merged,phase1,done,"apps/api/migrations/0022 §7 custody_events; apps/api/migrations/0023 §5 claim_lineage (byte offsets, retrieval and admission decision ids, mode); apps/api/migrations/0024 edges provenance; apps/api/migrations/0033 (implementation/environment digests); apps/api/src/observation/vault/evidence.service.ts (custody chain from stored rows only); apps/api/test/int/phase1-acceptance.test.ts: A2 chain of custody; apps/api/test/int/phase2-acceptance.test.ts: B1 every claim resolves back to the evidence bytes; apps/api/test/int/phase6-replay.test.ts",Export lineage does not exist (no export),
DP-23-002,V7,"23 Provenance, Lineage, and Chain of Custody",56,"Every production instance SHALL declare and continuously reconcile lineage event, input and output versions, actor, method, code, model, prompt, environment, time, policy, custody, quality, and evidence digest through versioned contracts, observed state, ownership, lineage, and audit evidence.",V07-F005,data-platform,implemented,passed:harness,merged,phase1,done,"apps/api/migrations/0022 §7 custody_events; apps/api/migrations/0023 §5 claim_lineage (byte offsets, retrieval and admission decision ids, mode); apps/api/migrations/0024 edges provenance; apps/api/migrations/0033 (implementation/environment digests); apps/api/src/observation/vault/evidence.service.ts (custody chain from stored rows only); apps/api/test/int/phase1-acceptance.test.ts: A2 chain of custody; apps/api/test/int/phase2-acceptance.test.ts: B1 every claim resolves back to the evidence bytes; apps/api/test/int/phase6-replay.test.ts",,
DP-23-003,V7,"23 Provenance, Lineage, and Chain of Custody",56,"The implementation SHALL enforce this authority boundary: lineage is canonical evidence and cannot be reconstructed only from mutable logs, filenames, table names, or post hoc explanation.",V07-F005,data-platform,implemented,passed:harness,merged,phase1,done,"apps/api/migrations/0022 §7 custody_events; apps/api/migrations/0023 §5 claim_lineage (byte offsets, retrieval and admission decision ids, mode); apps/api/migrations/0024 edges provenance; apps/api/migrations/0033 (implementation/environment digests); apps/api/src/observation/vault/evidence.service.ts (custody chain from stored rows only); apps/api/test/int/phase1-acceptance.test.ts: A2 chain of custody; apps/api/test/int/phase2-acceptance.test.ts: B1 every claim resolves back to the evidence bytes; apps/api/test/int/phase6-replay.test.ts",,
DP-23-004,V7,"23 Provenance, Lineage, and Chain of Custody",57,"SaaS, Private Cloud, and On-Premise SHALL preserve the same object, temporal, truth-state, provenance, policy, correction, export, failure, replay, and human-authority semantics for Provenance, Lineage, and Chain of Custody.",V07-F005,data-platform,missing,unverified,none,phase7,P7-D,"EXCEPTIONS.md: EXC-P0-004 (single deployment profile, local Compose); docker-compose.yml","Deliver Private Cloud and On-Premise profiles and run shared conformance fixtures for Provenance, Lineage, and Chain of Custody semantics across all three; only the local profile exists",Semantics of this chapter exist (or not) only in the local profile; parity across profiles is unclaimed (EXC-P0-004)
DP-23-005,V7,"23 Provenance, Lineage, and Chain of Custody",57,"When a material object, product, or decision input has incomplete lineage, broken custody, or unverifiable artifact identity, the platform SHALL mark the output unfit, block consequential use and export, preserve the gap, and recompute or adjudicate from verified inputs; it SHALL NOT infer complete, current, authorized, correct, reconciled, or recovered data state.",V07-F005,data-platform,partial,passed:harness,merged,phase1,done,"apps/api/migrations/0022 §7 custody_events; apps/api/migrations/0023 §5 claim_lineage (byte offsets, retrieval and admission decision ids, mode); apps/api/migrations/0024 edges provenance; apps/api/migrations/0033 (implementation/environment digests); apps/api/src/observation/vault/evidence.service.ts (custody chain from stored rows only); apps/api/test/int/phase1-acceptance.test.ts: A2 chain of custody; apps/api/test/int/phase2-acceptance.test.ts: B1 every claim resolves back to the evidence bytes; apps/api/test/int/phase6-replay.test.ts","Unfit marking exists for twin versions (unverified by event) and replay availability; no generic ""unfit"" flag on products",
