id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
PR-30-005,V8,30 Supply Chain Intelligence,73,"When network coverage is incomplete, identities conflict, telemetry is late, inferred tiers are uncertain, or alternatives are infeasible, the product SHALL show coverage and confidence, isolate invalid dependencies, constrain recommendations, and preserve scenario branches for review; it SHALL NOT represent unavailable, stale, unapproved, unsupported, or incomplete state as current and complete.",V08-F008,prediction,partial,passed:harness,merged,phase5,P4,"apps/web/components/ui.tsx (DegradedBanner, ErrorNote, TruthBadge, LifecycleBadge); apps/api/src/shared/degraded-store.ts; apps/api/test/int/phase1-fault-injection.test.ts","The condition 'network coverage is incomplete, identities conflict, telemetry is late, inferred tiers are uncertain, or alternatives are infeasible' has no declared continuity contract: behaviour is fail-closed refusal plus the degraded banner; no hold/expose-affected-scope/route-to-authority path s",Truth/lifecycle/degraded labelling exists generically; verification class in source: Journey + fault test,v08.txt:page 73:L4199-L4258,main+test
PR-30-006,V8,30 Supply Chain Intelligence,73,"Acceptance SHALL demonstrate network and identity fixtures, tier- coverage measures, disruption replay, alternative feasibility checks, source reconciliation, and operator acceptance for the exact capability version, journey, role, tenant or domain, deployment, entitlement, data and model versions, configuration, consequence class, and period.",V08-F008,prediction,partial,unverified,branch-only,phase5,P4,apps/api/src/twin/models/supply-flow.ts; apps/api/migrations/0032_twin_registry.sql ('supply-chain' kind); apps/api/test/unit/phase5-supply-flow.test.ts; e2e/phase4-prediction.demo.spec.ts: TWINS: the NORDWERK twin shows its synthetic world,"No scope-specific acceptance record binding capability version, journey, role, tenant/domain, deployment, entitlement, data/model versions, configuration, consequence class and period; no independent assurance or customer attestation (ADR-023); existing evidence is phase harness/browser/CI",AT-30; verification class in source: Control + accountable | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 73:L4212-L4258,branch+test
PR-31-001,V8,"31 Geopolitical, Technology, Cyber, and Financial",74,"The Eye SHALL provide a governed, role-appropriate capability through which authorized users can operate governed domain intelligence workspaces that extend the universal core without fragmenting evidence, graph, memory, forecast, scenario, or decision semantics. Evidence closure review Signed scope-specific acceptance record resolving release, configuration, versions, tests, conditions, and auth…",V08-F008,prediction,missing,unverified,none,omission,P4,,"Build the geopolitical, technology, cyber and financial intelligence packages (sources, ontology, indicators, assessments, scenarios) on a governed domain-package mechanism that does not exist (CAP-FW-08..11, ENT-13)","C-007 governed specialization; ECB/World Bank series are data feeds, not a financial package",v08.txt:page 74:L4290-L4311,
PR-31-002,V8,"31 Geopolitical, Technology, Cyber, and Financial",74,"The product SHALL persist, expose, version, and reconcile domain package, ontology extension, source set, indicator, model, assessment, watchlist, risk, opportunity, forecast, scenario, control, owner, and release; identity, owner, effective time, status, provenance, and policy SHALL remain explicit.",V08-F008,prediction,missing,unverified,none,omission,P4,,"No persisted state for this chapter; build the object model with identity, owner, effective time, status, provenance and policy together with the capability in PR-31-001",verification class in source: Control + accountable,v08.txt:page 74:L4302-L4311,
PR-31-003,V8,"31 Geopolitical, Technology, Cyber, and Financial",75,"The product SHALL enforce this human-authority boundary: domain specialists approve ontology, methodology, assessment, escalation, and use boundaries; agents and models remain bounded by the common trust and evidence contracts.",V08-F008,prediction,missing,unverified,none,omission,P4,,"No capability exists to gate; when built, the boundary 'domain specialists approve ontology, methodology, assessment, escalation, and use boundaries; agents and models remain bounded by the common trust and evidence ' must be a PDP rule with named eligible authority, digest and audit",verification class in source: Control + accountable,v08.txt:page 75:L4317-L4396,
PR-31-004,V8,"31 Geopolitical, Technology, Cyber, and Financial",75,"SaaS, Private Cloud, and On-Premise SHALL preserve identical outcome, object, human-authority, explanation, correction, export, replay, and failure semantics; operational variance SHALL be declared.",V08-F008,prediction,missing,unverified,none,omission,P7-D,,"Capability absent, so parity cannot be declared; when built, add the chapter's golden journey to the cross-profile conformance suite (ch. 65)",ADR-020; PAR catalog,v08.txt:page 75:L4327-L4396,
PR-31-005,V8,"31 Geopolitical, Technology, Cyber, and Financial",75,"When a domain package conflicts with canonical semantics, uses unapproved sources or models, exceeds purpose, or creates incompatible risk meaning, the product SHALL disable the incompatible function, preserve accessible state, expose the conflict, and route package governance and migration; it SHALL NOT represent unavailable, stale, unapproved, unsupported, or incomplete state as current and com…",V08-F008,prediction,missing,unverified,none,omission,P4,,"No continuity path exists for 'a domain package conflicts with canonical semantics, uses unapproved sources or models, exceeds purpose, or creates incompatible risk meaning'; build hold/expose/route behaviour with the capability",verification class in source: Journey + fault test,v08.txt:page 75:L4336-L4396,
PR-31-006,V8,"31 Geopolitical, Technology, Cyber, and Financial",75,"Acceptance SHALL demonstrate domain conformance suites, ontology and contract compatibility, source and model approval, cross-domain journey tests, and authority acceptance for the exact capability version, journey, role, tenant or domain, deployment, entitlement, data and model versions, configuration, consequence class, and period.",V08-F008,prediction,missing,unverified,none,omission,P4,,No capability and no acceptance evidence; AT-31 cannot start,AT-31,v08.txt:page 75:L4348-L4396,
PR-32-001,V8,32 Forecasting and Prediction Horizons,76,"The Eye SHALL provide a governed, role-appropriate capability through which authorized users can create, compare, monitor, calibrate, supersede, and consume probabilistic forecasts at 30-day, 90-day, 180-day, 1-year, 3-year, and 5-year horizons.",V08-F009,prediction,partial,passed:harness,branch-only,phase4,P4,"apps/api/src/prediction/forecasting/forecasting.service.ts (30d/90d/180d/1y/3y/5y); apps/api/src/prediction/models/models.ts (seasonal naive, Holt-Winters, pinball); apps/web/app/prediction/forecasts/page.tsx; apps/web/app/prediction/calibration/page.tsx; apps/api/test/int/phase4-acceptance.test.ts: D1 · a forecast names distribution, horizon, drivers, assumptions and evidence — or is refused; D4 · an outcome is scored from the observation known at the target; e2e/phase4-prediction.demo.spec.ts: the calibration screen labels every backtest with its knowledge mode","Model families are seasonal naive and Holt-Winters only; no event/causal/judgmental methods, no per-target/horizon/domain validation beyond the demo series; ECB retrospective validation unverified (publisher unreachable, FULL_PRODUCT_DELIVERY_REGISTER.md §7)",CAP-FW-12; JRN-12; C-020/021; ADR-011; MET-024/025; verification class in source: End-to-end product | UNRESOLVED pointer(s) at 2e83945: D3/D4 · a backtest scores the learned model AGAINST seasonal naive | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 76:L4426-L4456,branch+test
PR-32-002,V8,32 Forecasting and Prediction Horizons,76,"The product SHALL persist, expose, version, and reconcile forecast, target, horizon, cutoff, evidence snapshot, method, model, assumptions, distribution, intervals, scenarios, calibration class, owner, review, and outcome; identity, owner, effective time, status, provenance, and policy SHALL remain explicit.",V08-F009,prediction,partial,passed:harness,branch-only,phase4,P4,"apps/api/migrations/0006_objects.sql (identity, owner, times, status, provenance, policy on every canonical object); apps/api/src/prediction/forecasting/forecasting.service.ts (30d/90d/180d/1y/3y/5y); apps/api/src/prediction/models/models.ts (seasonal naive, Holt-Winters, pinball); apps/web/app/prediction/forecasts/page.tsx; apps/web/app/prediction/calibration/page.tsx; apps/api/test/int/phase4-acceptance.test.ts: D1 · a forecast names distribution, horizon, drivers, assumptions and evidence — or is refused; D4 · an outcome is scored from the observation known at the target; e2e/phase4-prediction.demo.spec.ts: the calibration screen labels every backtest with its knowledge mode","Forecast persists quantiles, drivers, assumptions, evidence_refs, refresh_cadence, validation_state, skill; no model-registry identity or reviewer sign-off",verification class in source: Control + accountable | UNRESOLVED pointer(s) at 2e83945: D3/D4 · a backtest scores the learned model AGAINST seasonal naive | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 76:L4437-L4456,branch+main+test
