id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
IA-29-003,V6,29 Private Connectivity and Customer Networks,69,"The implementation SHALL enforce this boundary: private connectivity changes reachability but does not create trust, bypass application authorization, or transfer incident ownership.",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No private connectivity exists,"Vol 6 App N anchors: C-006, C-007, C-036, C-038, C-049; V4:8, V4:10, V4:14, V4:53, V4:63; V5:7, V5:12, V5:21, V5:71",v06.txt:page 10:L317,
IA-29-004,V6,29 Private Connectivity and Customer Networks,69,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Private Connectivity and Customer Networks.",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-006, C-007, C-036, C-038, C-049; V4:8, V4:10, V4:14, V4:53, V4:63; V5:7, V5:12, V5:21, V5:71",v06.txt:page 10:L327,main
IA-29-005,V6,29 Private Connectivity and Customer Networks,70,"When routes overlap, tunnels flap, customer controls change, or the responsibility boundary is disputed, the platform SHALL limit reachability to the last verified set, expose customer and platform evidence, and execute the joint restoration runbook; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No route/tunnel/responsibility handling,"Vol 6 App N anchors: C-006, C-007, C-036, C-038, C-049; V4:8, V4:10, V4:14, V4:53, V4:63; V5:7, V5:12, V5:21, V5:71",v06.txt:page 69:L3961,
IA-29-006,V6,29 Private Connectivity and Customer Networks,70,"Production admission and continued operation SHALL require route and failover tests, overlap simulations, MTU and latency validation, joint incident drills, and responsibility sign-off, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,"No production admission gate binds route and failover tests, overlap simulations, MTU and latency validation, joint incident drills, and responsibility sign-off to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run attempt onl","Vol 6 App N anchors: C-006, C-007, C-036, C-038, C-049; V4:8, V4:10, V4:14, V4:53, V4:63; V5:7, V5:12, V5:21, V5:71",v06.txt:page 11:L355,
IA-30-001,V6,"30 Network Resilience, Performance, and Observability",71,"The infrastructure realization of Network Resilience, Performance, and Observability SHALL engineer connectivity for measured latency, throughput, loss, jitter, availability, convergence, and explainable path state.",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network latency/throughput/loss/jitter/availability engineering or path observability,"Not scheduled in any phase of docs/the-eye-master-build-prompt.md (stack: Docker Compose for local dev, GitHub Actions CI); owner package P7-D.; Vol 6 App N anchors: C-035, C-038, C-041, C-045, C-049; V4:19, V4:22, V4:58, V4:59, V4:61; V5:22, V5:31, V5:68, V5:72",v06.txt:page 57:L3182,
IA-30-002,V6,"30 Network Resilience, Performance, and Observability",71,"Every production instance SHALL declare and continuously reconcile path identity, SLO class, capacity, latency distribution, loss, dependency, health, change, and incident correlation through versioned desired state, observed state, ownership, and audit evidence.",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,"No versioned desired-state/observed-state reconciliation for: path identity, SLO class, capacity, latency distribution, loss, dependency, health, change, and incident correlation. Add an infrastructure manifest (Vol 6 App H), an observed-state inventory and audit evidence of reconciliation","Vol 6 App N anchors: C-035, C-038, C-041, C-045, C-049; V4:19, V4:22, V4:58, V4:59, V4:61; V5:22, V5:31, V5:68, V5:72",v06.txt:page 10:L305,
IA-30-003,V6,"30 Network Resilience, Performance, and Observability",71,"The implementation SHALL enforce this boundary: network optimization may not violate sovereignty, isolation, consistency, evidence capture, or deterministic routing requirements.",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network optimisation exists,"Vol 6 App N anchors: C-035, C-038, C-041, C-045, C-049; V4:19, V4:22, V4:58, V4:59, V4:61; V5:22, V5:31, V5:68, V5:72",v06.txt:page 10:L317,
IA-30-004,V6,"30 Network Resilience, Performance, and Observability",72,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Network Resilience, Performance, and Observability.",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-035, C-038, C-041, C-045, C-049; V4:19, V4:22, V4:58, V4:59, V4:61; V5:22, V5:31, V5:68, V5:72",v06.txt:page 10:L327,main
IA-30-005,V6,"30 Network Resilience, Performance, and Observability",72,"When a path breaches its SLO, routing oscillates, observability gaps appear, or recovery causes unsafe reordering, the platform SHALL shift eligible traffic, constrain retries, preserve backpressure, expose degraded paths, and diagnose from endto-end evidence; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,"No traffic shifting, retry constraint or degraded-path exposure","Vol 6 App N anchors: C-035, C-038, C-041, C-045, C-049; V4:19, V4:22, V4:58, V4:59, V4:61; V5:22, V5:31, V5:68, V5:72",v06.txt:page 71:L4092,
IA-30-006,V6,"30 Network Resilience, Performance, and Observability",72,"Production admission and continued operation SHALL require load and failover tests, latency histograms, packet-loss injection, route convergence, trace correlation, and capacity forecasts, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,"No production admission gate binds load and failover tests, latency histograms, packet-loss injection, route convergence, trace correlation, and capacity forecasts to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run attempt","Vol 6 App N anchors: C-035, C-038, C-041, C-045, C-049; V4:19, V4:22, V4:58, V4:59, V4:61; V5:22, V5:31, V5:68, V5:72",v06.txt:page 11:L355,
IA-31-001,V6,31 Storage Architecture and State Classes,74,"The infrastructure realization of Storage Architecture and State Classes SHALL map every infrastructure state class to an authoritative owner, consistency model, durability, locality, protection, retention, and recovery contract.",V06-F006,data-platform,partial,unverified,merged,phase0,P7-D,"migrations/0001_roles_and_schemas.sql (owner schemas: identity, policy, audit, objects, observation, graph, prediction, simulation, twin, decision, executive)","State ownership exists by schema and role; no state-class registry (Vol 6 App E) declaring consistency, durability, locality, protection, retention and recovery per class; no backups","Vol 6 App N anchors: C-011, C-012, C-016, C-033, C-043; V4:12, V4:24, V4:28, V4:29, V4:30, V4:62; V5:9, V5:13, V5:19, V5:25, V5:38 | UNRESOLVED pointer(s) at 2e83945: config eye.vault.* (separate quarantine/evidence roots)",v06.txt:page 74:L4235,main
IA-31-002,V6,31 Storage Architecture and State Classes,74,"Every production instance SHALL declare and continuously reconcile state-class identity, owner, store, schema, partition key, consistency, replication, retention, backup, recovery, and lifecycle through versioned desired state, observed state, ownership, and audit evidence.",V06-F006,data-platform,missing,unverified,none,omission,P7-D,,"No versioned desired-state/observed-state reconciliation for: state-class identity, owner, store, schema, partition key, consistency, replication, retention, backup, recovery, and lifecycle. Add an infrastructure manifest (Vol 6 App H), an observed-state inventory and audit evidence of reconciliatio","Vol 6 App N anchors: C-011, C-012, C-016, C-033, C-043; V4:12, V4:24, V4:28, V4:29, V4:30, V4:62; V5:9, V5:13, V5:19, V5:25, V5:38",v06.txt:page 10:L305,
IA-31-003,V6,31 Storage Architecture and State Classes,74,"The implementation SHALL enforce this boundary: storage technology is selected behind the state contract and may not merge canonical truth, derived projections, cache, evidence, or temporary execution state.",V06-F006,data-platform,partial,passed:harness,merged,phase0,P7-D,evidence vault separate from the database; degraded journal separate; test/int/phase2-acceptance.test.ts,"Canonical truth, evidence bytes and temporary state are separated; no derived projections or caches exist yet to test the rule against","Vol 6 App N anchors: C-011, C-012, C-016, C-033, C-043; V4:12, V4:24, V4:28, V4:29, V4:30, V4:62; V5:9, V5:13, V5:19, V5:25, V5:38 | UNRESOLVED pointer(s) at 2e83945: objects schema (canonical versions never overwritten, migrations/0006_objects.sql, 0008)",v06.txt:page 10:L317,main+test
IA-31-004,V6,31 Storage Architecture and State Classes,74,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Storage Architecture and State Classes.",V06-F006,data-platform,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-011, C-012, C-016, C-033, C-043; V4:12, V4:24, V4:28, V4:29, V4:30, V4:62; V5:9, V5:13, V5:19, V5:25, V5:38",v06.txt:page 10:L327,main
IA-31-005,V6,31 Storage Architecture and State Classes,75,"When state cannot be classified, ownership is ambiguous, or actual durability diverges from the declared class, the platform SHALL block new writes or admission, preserve available history, expose indeterminate state, and restore ownership before migration; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F006,data-platform,missing,unverified,none,omission,P7-D,,"No detection of unclassified state, ambiguous ownership or durability divergence; no write blocking on that basis","Vol 6 App N anchors: C-011, C-012, C-016, C-033, C-043; V4:12, V4:24, V4:28, V4:29, V4:30, V4:62; V5:9, V5:13, V5:19, V5:25, V5:38",v06.txt:page 74:L4230,
IA-31-006,V6,31 Storage Architecture and State Classes,75,"Production admission and continued operation SHALL require state inventory, schema and ownership linting, durability tests, restore evidence, residency proofs, and lifecycle review, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F006,data-platform,missing,unverified,none,omission,P7-D,,"No production admission gate binds state inventory, schema and ownership linting, durability tests, restore evidence, residency proofs, and lifecycle review to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run attempt only","Vol 6 App N anchors: C-011, C-012, C-016, C-033, C-043; V4:12, V4:24, V4:28, V4:29, V4:30, V4:62; V5:9, V5:13, V5:19, V5:25, V5:38",v06.txt:page 11:L355,
